andaðist	NC
Ormr	NC
ok	CC
Halldís	NC
,	-
kona	NC
hans	PE
,	-
ok	CC
helmingr	NC
liðs	NC
þeira	DD
.	NC
Sjó	NC
tók	VB
at	AP
stæra	NC
,	-
ok	CC
þolðu	VB
menn	NC
it	AT
mesta	AJ
vás	NC
ok	CU
vesölð	NC
á	AP
marga	AJ
vega	NC
,	-
en	CC
tóku	VB
þó	AV
Herjólfsnes	NC
á	AP
Grænlandi	NC
við	AP
vetr	NC
sjálfan	AJ
.	NC

	VB
Sá	AJ
maðr	NC
hét	VB
Þorkell	NC
,	-
er	RP
bjó	VB
á	AP
Herjólfsnesi	VB
.	NA
Hann	NC
var	VB
inn	AT
bezti	AJ
bóndi	NC
.	VB
Hann	NC
tók	VB
við	AP
Þorbirni	NC
ok	CU
öllum	AJ
skipverjum	NC
hans	PE
um	AP
vetrinn	NC
.	NC
Þorkell	NC
veitti	VB
þeim	DD
sköruliga	AJ
.	NC



	VB
4	NA
.	AJ
Frá	NC
Þorbjörgu	NC
spákonu	VB
.	PI


	NC
Í	NC
þann	DD
tíma	NC
var	VB
hallæri	NP
mikit	AJ
á	AP
Grænlandi	NC
.	NC
Höfðu	AJ
menn	NC
fengit	VB
lítit	AJ
fang	NC
,	-
þeir	DD
er	RP
í	AP
veiðiferðir	NC
höfðu	-
farit	VB
,	-
en	CC
sumir	DQ
ekki	DQ
aftr	AV
komnir	VB
.	NC

	NP
Sú	NC
kona	NC
var	VB
þar	AV
í	AP
byggð	NC
,	-
er	RP
Þorbjörg	UA
hét	VB
.	NC
Hon	NC
var	VB
spákona	VB
ok	CC
var	VB
kölluð	AJ
lítilvölva	NC
.	NC
Hon	NC
hafði	VB
átt	VB
sér	PE
níu	NA
systr	NC
,	-
ok	CC
váru	VB
allar	AJ
spákonur	NC
,	-
en	CC
hon	PE
ein	NA
var	VB
þá	AV
á	AP
lífi	NC
.	NC

	VB
Þat	AV
var	VB
háttr	NC
Þorbjargar	AJ
um	AP
vetrum	NC
,	-
at	CS
hon	PE
fór	VB
at	AP
veizlum	NC
,	-
ok	CC
buðu	VB
þeir	DD
menn	NC
henni	PE
mest	AJ
heim	AV
,	-
er	CS
forvitni	NC
var	VB
á	AP
at	IM
vita	VB
forlög	NC
sín	DP
eða	CC
árferð	NC
.	PI
Ok	AV
með	AP
því	DD
at	CS
Þorkell	NC
var	VB
þar	AV
mestr	AJ
bóndi	NC
,	-
þá	AV
þótti	VB
til	AP
hans	PE
koma	VB
at	IM
vita	VB
,	-
hvé	AV
nær	AV
létta	VB
myndi	VB
óárani	NC
þessu	DD
,	-
sem	CU
yfir	AP
stóð	VB
.	NC
Býðr	AJ
Þorkell	NC
spákonunni	AJ
heim	AV
,	-
ok	CC
er	VB
henni	PE
þar	AV
vel	AV
fagnat	VB
,	-
sem	CS
siðr	NC
var	VB
til	AP
,	-
þá	AV
er	VB
við	AP
þess	DD
háttar	NC
konum	NC
skyldi	VB
taka	VB
.	NC
Var	NC
henni	PE
búit	VB
hásæti	NC
ok	CU
lagt	VB
undir	AP
hana	PE
hægendi	VB
.	DQ
Þar	NC
skyldi	VB
í	AP
vera	VB
hænsafiðri	NP
.	NC

	NC
En	VB
er	CS
hon	PE
kom	VB
um	AP
kveldit	NC
ok	CC
sá	DD
maðr	NC
,	-
er	RP
móti	AP
henni	PE
var	VB
sendr	VB
,	-
þá	AV
var	VB
hon	PE
svá	AV
búin	VB
,	-
at	CS
hon	PE
hafði	VB
yfir	AP
sér	PE
tuglamöttul	NC
blán	NC
,	-
ok	CC
var	VB
settr	VB
steinum	NC
allt	AJ
í	AP
skaut	NC
ofan	AV
.	NC
Hon	NC
hafði	VB
á	AP
hálsi	NP
sér	PE
glertölur	NC
,	-
lambskinnskofra	NC
svartan	NC
á	AP
höfði	NC
ok	CU
við	AP
innan	AP
kattarskinn	NC
hvít	UA
.	NC
Ok	CS
hon	PE
hafði	VB
staf	NC
í	AP
hendi	NC
,	-
ok	CC
var	VB
á	AP
knappr	VB
.	NC
Hann	NC
var	VB
búinn	VB
með	AP
messingu	NC
ok	CC
settr	VB
steinum	NC
ofan	AV
um	AP
knappinn	NC
.	DQ
Hon	NC
hafði	VB
um	AP
sik	PE
hnjóskulinda	VB
,	-
ok	CC
var	VB
þar	AV
á	AP
skjóðupungr	NC
mikill	AJ
,	-
ok	CC
varðveitti	VB
hon	PE
þar	AV
í	AP
töfr	NC
sín	DP
,	-
þau	DD
er	RP
hon	PE
þurfti	VB
til	AP
fróðleiks	NC
at	IM
hafa	VB
.	NC
Hon	NC
hafði	VB
á	AP
fótum	NC
kálfskinnsskúa	VB
loðna	NC
ok	CU
í	AP
þvengi	NC
langa	AJ
ok	CC
á	AP
tinknappar	NC
miklir	AJ
á	AP
endunum	NC
.	NC
Hon	NC
hafði	VB
á	AP
höndum	VB
sér	PE
kattskinnsglófa	AJ
,	-
ok	CC
váru	VB
hvítir	AJ
innan	VP
ok	CC
loðnir	NC
.	NC

	NC
En	VB
er	CS
hon	PE
kom	VB
inn	AV
,	-
þótti	VB
öllum	AJ
mönnum	NC
skylt	AJ
at	IM
velja	VB
henni	PE
sæmiligar	VB
kveðjur	NC
.	AJ
Hon	NC
tók	VB
því	DD
sem	CS
henni	PE
váru	VB
menn	NC
geðjaðir	NC
til	AP
.	NC
Tók	NC
Þorkell	VB
bóndi	NC
í	AP
hönd	DQ
henni	PE
ok	CC
leiddi	VB
hana	PE
til	AP
þess	DD
sætis	NC
,	-
sem	CU
henni	PE
var	VB
búit	VB
.	NC
Þorkell	NC
bað	VB
hana	PE
þá	AV
renna	VB
þar	AV
augum	NC
yfir	AP
hjú	NC
ok	CU
hjörð	NC
ok	CC
svá	AV
híbýli	NC
.	DQ
Hon	NC
var	VB
fámálug	VB
um	AP
allt	DQ
.	NC

	VB
Borð	NC
váru	VB
upp	AV
tekin	VB
um	AP
kveldit	NC
,	-
ok	CC
er	VB
frá	AP
því	DD
at	IM
segja	VB
,	-
hvat	PQ
spákonunni	AJ
var	VB
matbúit	VB
.	NC
Henni	AV
var	VB
gerr	AV
grautr	AJ
af	AP
kiðjamjólk	NC
ok	CC
matbúin	VB
hjörtu	NC
ór	AP
öllum	AJ
kykvendum	NC
,	-
þeim	DD
er	CS
þar	AV
váru	VB
til	AP
.	NC
Hon	NC
hafði	VB
messingarspón	NC
ok	CC
hníf	AJ
tannskeftan	NC
,	-
tvíhólkaðan	NC
af	AP
eiri	NC
,	-
ok	CC
var	VB
brotinn	VB
af	AP
oddrinn	NC
.	NC

	NC
En	VB
er	CS
borð	NC
váru	VB
upp	AV
tekin	VB
,	-
þá	AV
gengr	VB
Þorkell	NC
bóndi	NC
fyrir	AP
Þorbjörgu	NC
ok	CU
spyrr	VB
,	-
hversu	AV
henni	PE
þykki	VB
þar	AV
um	AP
at	IM
lítast	VB
eða	CU
hversu	AV
skapfelld	NC
henni	PE
eru	VB
þar	AV
híbýli	NC
eða	CC
hættir	AJ
manna	NC
eða	CU
hversu	AV
fljótliga	NC
hon	PD
mun	VB
vís	AJ
verða	VB
þess	DD
,	-
er	RP
hann	PE
hefir	VB
spurt	VB
hana	PE
ok	CC
mönnum	NC
er	VB
mest	AV
forvitni	NC
at	IM
vita	VB
.	NC
Hon	NC
kallast	VB
ekki	PI
mundu	VB
segja	VB
fyrr	AV
en	CS
um	AP
morgininn	NC
eftir	AP
,	-
er	RP
hon	PE
hafði	VB
áðr	AV
sofit	VB
um	AP
nóttina	NC
.	NC

	VB
En	VB
um	AP
morgininn	NC
at	IM
áliðnum	AJ
degi	NC
var	VB
henni	PE
veittr	NC
sá	DD
umbúningr	NC
,	-
sem	RP
hon	PE
þurfti	VB
at	IM
hafa	VB
til	AP
at	IM
fremja	VB
seiðinn	NC
.	DQ
Hon	NC
bað	VB
ok	CC
fá	VB
sér	PE
konur	NC
þær	DD
,	-
er	RP
kynni	NC
fræði	NC
þat	DD
,	-
sem	RP
til	AP
seiðsins	VB
þarf	VB
ok	CC
Varðlokur	AP
hétu	VB
.	NC
En	VB
þær	PD
konur	NC
fundust	VB
eigi	AV
.	NC
Þá	NC
var	VB
at	IM
leitat	VB
at	VP
um	AP
bæinn	NC
,	-
ef	CS
nökkurr	AJ
kynni	NC
.	NC

	VB
Þá	DD
segir	VB
Guðríðr	NC
:	-
"	-
Hvárki	AJ
em	VB
ek	PE
fjölkunnig	NC
né	CC
vísendakona	NP
,	-
en	CC
þó	AV
kenndi	VB
Halldís	NC
,	-
fóstra	NC
mín	DP
,	-
mér	PE
á	AP
Íslandi	NC
þat	DD
kvæði	NC
,	-
er	RP
hon	PE
kallaði	VB
Varðlokur	AP
.	NC
"	-

	VB
Þorkell	AV
segir	VB
:	-
"	-
Þá	AJ
ertu	AJ
happfróð	NC
.	NC
"	-

	VB
Hon	NC
segir	VB
:	-
"	-
Þetta	NC
er	VB
þat	DD
eitt	AJ
atferli	NP
,	-
er	RP
ek	PE
ætla	VB
í	AP
engum	DQ
atbeina	NC
at	IM
vera	VB
,	-
því	DD
at	CS
ek	PE
em	VB
kristin	AJ
kona	NC
.	NC
"	-

	VB
Þorbjörg	AV
segir	VB
:	-
"	-
Svá	VB
mætti	NC
verða	VB
,	-
at	CS
þú	PE
yrðir	VB
mönnum	NC
at	AP
liði	NC
hér	AV
um	AP
,	-
en	CC
þú	PE
værir	VB
þá	AV
kona	NC
ekki	PI
verri	AJ
en	CS
áðr	CS
.	NC
En	VB
við	AP
Þorkel	NC
mun	VB
ek	PE
meta	VB
at	IM
fá	VB
þá	DD
hluti	NC
til	AP
,	-
er	CS
hafa	VB
þarf	VB
.	NC
"	-

	VB
Þorkell	VB
herðir	VB
nú	AV
at	VP
Guðríði	AV
,	-
en	CC
hon	PE
kveðst	VB
gera	VB
mundu	VB
sem	CS
hann	PE
vildi	VB
.	NC
Slógu	AJ
þá	DD
konur	NC
hring	NC
um	AP
hjallinn	NC
,	-
en	CC
Þorbjörg	RP
sat	VB
á	AP
uppi	AV
.	NC
Kvað	VB
Guðríðr	AP
þá	AV
kvæðit	NC
svá	AV
fagrt	AJ
ok	CC
vel	AV
,	-
at	CU
engi	PI
þóttist	UA
heyrt	VB
hafa	VB
með	AP
fegri	AJ
rödd	NC
kvæði	NC
kveðit	AJ
,	-
sá	DD
er	CS
þar	AV
var	VB
hjá	AP
.	NC

	NC
Spákonan	AJ
þakkar	VB
henni	PE
kvæðit	NC
ok	CC
kvað	VB
margar	AJ
þær	PD
náttúrur	VB
nú	AV
til	VP
hafa	VB
sótt	NC
ok	CC
þykkja	VB
fagrt	AJ
at	IM
heyra	VB
,	-
er	CS
kvæðit	NC
var	VB
svá	AV
vel	AV
flutt	VB
,	-
-	-
"	-
er	RP
áðr	AV
vildu	VB
við	AP
oss	PE
skiljast	NC
ok	CC
enga	PI
hlýðni	NC
oss	PE
veita	VB
.	NC
En	VB
mér	PE
eru	VB
nú	AV
margir	AJ
þeir	DD
hlutir	NC
auðsýnir	VB
,	-
er	RP
áðr	AV
var	VB
ek	PE
duldið	NP
,	-
ok	CC
margir	AJ
aðrir	NO
.	NC
En	VB
ek	PE
kann	VB
þér	PE
þat	DD
at	IM
segja	VB
,	-
Þorkell	NC
,	-
at	CS
hallæri	NP
þetta	DD
mun	VB
ekki	PI
haldast	AJ
lengr	AV
en	CU
í	AP
vetr	NC
,	-
ok	CC
mun	VB
batna	VB
árangr	NC
,	-
sem	CU
várar	DP
.	VB
Sóttarfar	NC
þat	DD
,	-
sem	CS
á	AP
hefir	VB
legit	VB
,	-
mun	VB
ok	AV
batna	VB
vánu	NP
bráðara	NC
.	NC
En	VB
þér	PE
,	-
Guðríðr	NC
,	-
skal	VB
ek	PE
launa	VB
í	AP
hönd	NO
liðsinni	NC
þat	DD
,	-
er	RP
oss	PE
hefir	VB
af	AP
þér	PE
staðit	VB
,	-
því	DD
at	CS
þín	PE
forlög	NP
eru	VB
mér	PE
nú	AV
allglöggsæ	NC
.	NC
Þú	NC
munt	VB
gjaforð	NC
fá	VB
hér	AV
á	AP
Grænlandi	NC
,	-
þat	DD
er	CS
sæmiligast	NC
er	VB
,	-
þó	AV
at	CS
þér	PE
verði	VB
þat	DD
eigi	AV
til	AP
langæðar	NC
,	-
því	DD
at	CS
vegir	NC
þínir	DP
liggja	VB
út	AV
til	AP
Íslands	AV
,	-
ok	CC
mun	VB
þar	AV
koma	VB
frá	AP
þér	PE
bæði	CC
mikill	AJ
ætt	NC
ok	CC
góð	AJ
,	-
ok	CU
yfir	AP
þínum	DP
kynkvíslum	AJ
skína	VB
bjartari	NP
geislar	NC
en	CU
ek	PE
hafa	VB
megin	NC
til	AP
at	IM
geta	VB
slikt	NC
vandliga	AV
sét	VB
.	NC
Enda	NC
far	VB
þú	PE
nú	AV
heil	AJ
ok	CC
vel	AV
,	-
dóttir	NC
.	NP
"	-

	VB
Síðan	AJ
gengu	VB
menn	NC
at	AP
vísendakonunni	VB
,	-
ok	CC
frétti	VB
þá	AV
hverr	PQ
þess	DD
,	-
er	RP
mest	AV
forvitni	NC
var	VB
á	AP
at	IM
vita	VB
.	DQ
Hon	NC
var	VB
ok	AV
góð	AJ
af	AP
frásögnum	NC
.	NC
Gekk	VB
þat	DD
ok	AV
lítt	AV
í	AP
tauma	NC
,	-
er	RP
hon	PE
sagði	VB
.	NC
Þessu	NC
næst	AJ
var	VB
komit	VB
eftir	AP
henni	PE
af	AP
öðrum	NC
bæ	PE
.	NC
Fór	VB
hon	PE
þá	AV
þangat	AV
.	NC
Þá	NC
var	VB
sent	VB
eftir	AP
Þorbirni	NC
,	-
því	DD
at	CS
hann	PE
vildi	VB
eigi	AV
heima	AV
vera	VB
,	-
meðan	CS
slík	AJ
hindrvitni	NC
var	VB
framið	NC
.	NC

	VB
Veðrátta	AV
batnaði	VB
skjótt	AJ
,	-
sem	CU
Þorbjörg	PE
hafði	VB
sagt	VB
.	NC
Býr	NC
Þorbjörn	NC
skip	NC
sitt	DP
ok	CC
ferr	VB
þar	AV
til	VP
,	-
er	RP
hann	PE
kemr	VB
í	AP
Brattahlíð	NC
.	NC
Eiríkr	NC
tekr	VB
vel	AV
við	AP
honum	PE
með	AP
blíðu	NC
ok	CC
kvað	VB
þat	DD
vel	AV
,	-
er	RP
hann	PE
var	VB
þar	AV
kominn	VB
.	NC
Var	DP
Þorbjörn	NC
með	AP
honum	PE
um	AP
vetrinn	NC
ok	CC
skuldalið	NC
hans	PE
,	-
en	CC
þeir	DD
vistuðu	VB
háseta	NC
með	AP
bóndum	NC
.	NC
Eftir	AV
um	AP
várit	NC
gaf	VB
Eiríkr	NP
Þorbirni	VB
land	NC
á	AP
Stokkanesi	NC
,	-
ok	CC
var	VB
þar	AV
gerr	AV
sæmiligr	NC
bær	NP
,	-
ok	CC
bjó	VB
hann	PE
þar	AV
síðan	AV
.	PI



	VB
5	NA
.	PI
Leifr	NC
inn	DD
heppni	AJ
fann	VB
Vínland	PI
.	NC


	NC
Eiríkr	NC
átti	VB
þá	DD
konu	NC
,	-
er	RP
Þjóðhildr	NC
hét	VB
,	-
ok	CU
við	AP
henni	PE
tvá	NA
sonu	NC
.	NC
Hét	AJ
annarr	DQ
Þorsteinn	AV
,	-
en	CC
annarr	DQ
Leifr	NC
.	NC
Þeir	NC
váru	VB
báðir	PI
efniligir	AJ
menn	NC
.	AJ
Var	NC
Þorsteinn	NC
heima	AV
með	AP
föður	NC
sínum	DP
,	-
ok	CC
var	VB
eigi	AV
sá	DD
maðr	NC
á	AP
Grænlandi	NC
,	-
er	CS
jafnmannvænn	NC
þótti	VB
sem	CS
hann	PE
.	VB
Leifr	NC
hafði	VB
siglt	VB
til	AP
Nóregs	NC
ok	CC
var	VB
með	AP
Óláfi	NP
konungi	NC
Tryggvasyni	DQ
.	NC

	NC
En	VB
er	VB
Leifr	NC
sigldi	VB
af	AP
Grænlandi	NC
um	AP
sumarit	NC
,	-
urðu	VB
þeir	DD
sæhafa	NC
til	AP
Suðreyja	PI
.	NC
Þaðan	NC
byrjaði	VB
þeim	DD
seint	AJ
,	-
ok	CC
dvölðust	VB
þeir	DD
þar	AV
lengi	AV
um	AP
sumarit	NC
.	NC

	VB
Leifr	NC
lagði	VB
þokka	NC
á	AP
konu	NC
þá	DD
,	-
er	RP
Þórgunna	UA
hét	VB
.	NC
Hon	NC
var	VB
kona	NC
ættstór	AJ
,	-
ok	CC
skilði	VB
Leifr	NC
,	-
at	CS
hon	PE
mundi	VB
vera	VB
margkunnig	AJ
.	NC

	NC
En	VB
er	VB
Leifr	NC
bjóst	VB
brott	AV
,	-
beiddist	VB
Þórgunna	PE
at	IM
fara	VB
með	AP
honum	PE
.	DQ
Leifr	NC
spurði	VB
,	-
hvárt	CS
þat	DD
væri	VB
nökkut	NP
vili	VB
frænda	AJ
hennar	PE
.	DQ
Hon	NC
kveðst	VB
þat	DD
ekki	DQ
hirða	VB
.	NC

	DP
Leifr	NC
kveðst	VB
eigi	AV
þat	DD
kunna	VB
at	IM
sjá	VB
at	AP
sínu	DP
ráði	NC
at	IM
gera	VB
hertekna	NC
svá	AV
stórættaða	NC
konu	NC
í	AP
ókunnu	DP
landi	NC
,	-
-	-
"	-
en	CC
vér	PE
liðfáir	NC
.	NC
"	-

	VB
Þórgunna	UA
mælti	VB
:	-
"	-
Eigi	VB
er	VB
víst	AJ
,	-
at	CU
þér	PE
þykki	VB
því	DD
betr	AV
ráðit	VB
.	NC
"	-

	FW
"	-
Á	VB
þat	DD
mun	VB
ek	PE
þó	AV
hætta	NC
,	-
"	-
sagði	VB
Leifr	NC
.	NC

	DP
"	-
Þá	AJ
segi	VB
ek	PE
þér	PE
,	-
"	-
sagði	VB
Þórgunna	PE
,	-
"	-
at	CS
ek	PE
mun	VB
fara	VB
kona	NC
eigi	AV
ein	PD
saman	AV
,	-
ok	CC
em	VB
ek	PE
með	AP
barni	NC
.	NC
Segi	VB
ek	PE
þat	DD
af	AP
þínum	DP
völdum	NC
.	NC
Get	VB
ek	PE
,	-
at	CS
þat	DD
muni	VB
vera	VB
sveinbarn	AJ
,	-
þá	AV
er	RP
fæðist	NC
.	NC
En	VB
þóttú	PI
vilir	VB
engan	PI
gaum	NC
at	IM
gefa	VB
,	-
þá	AV
mun	VB
ek	PE
upp	AV
fæða	AJ
sveininn	NC
ok	CC
þér	PE
senda	VB
til	AP
Grænlands	NC
,	-
þegar	AV
fara	VB
má	VB
með	AP
öðrum	AJ
mönnum	NC
.	DQ
En	VB
ek	PE
get	VB
,	-
at	CU
þér	PE
verði	VB
at	IM
þvílíkum	VB
nytjum	NC
sonareignin	AJ
sem	CS
nú	AV
verðr	VB
skilnaðr	NC
okkarr	DP
til	AP
.	NC
En	NC
koma	VB
ætla	NC
ek	PE
mér	PE
til	AP
Grænlands	NP
,	-
áðr	AV
lýkr	VB
.	UA
"	-

	VB
Leifr	NC
gaf	VB
henni	PE
fingrgull	NC
ok	CC
vaðmálsmöttul	NC
grænlenzkan	NP
ok	CC
tannbelti	NC
.	DQ
Þessi	DD
sveinn	NC
kom	VB
til	AP
Grænlands	NC
ok	CC
nefndist	NP
Þorgils	NC
.	NP
Leifr	NC
tók	VB
við	AP
honum	PE
at	AP
faðerni	NC
.	NC
Ok	NC
er	VB
þat	DD
sumra	AJ
manna	NC
sögn	NC
,	-
at	CS
þessi	DD
Þorgils	NC
hafi	VB
komit	VB
til	AP
Íslands	NC
fyrir	AP
Fróðárundr	NC
um	AP
sumarit	NC
.	DQ
En	VB
sjá	VB
Þorgils	NC
var	VB
síðan	AV
á	AP
Grænlandi	NC
,	-
ok	CC
þótti	VB
þar	AV
enn	AV
eigi	AV
kynjalaust	AJ
um	AP
hann	PE
verða	VB
,	-
áðr	AV
lauk	VB
.	NC

	VB
Þeir	DQ
Leifr	NC
sigldu	VB
brott	AV
ór	AP
Suðreyjum	NC
ok	CC
tóku	VB
Nóreg	NC
um	AP
haustit	NC
.	NC
Fór	NC
Leifr	NC
til	AP
hirðar	NC
Óláfs	NC
konungs	NC
Tryggvasonar	AP
.	NC
Lagði	VB
konungr	NC
á	VB
hann	PE
góða	AJ
virðing	NC
ok	CU
þóttist	UA
sjá	VB
,	-
at	CU
hann	PE
mundi	VB
vera	VB
vel	AV
menntr	VB
maðr	NC
.	NC

	VB
Eitt	NC
sinn	NC
kom	VB
konungr	NC
at	AP
máli	NC
við	AP
Leif	NC
ok	CC
sagði	VB
:	-
"	-
Ætlar	VB
þú	PE
til	AP
Grænlands	NP
í	AP
sumar	NC
?	-
"	-

	NP
"	-
Þat	AV
ætla	VB
ek	PE
,	-
"	-
sagði	VB
Leifr	NC
,	-
"	-
ef	CS
þat	DD
er	VB
yðvarr	NC
vili	VB
.	NC
"	-

	VB
Konungr	DP
svarar	VB
:	-
"	-
Ek	AJ
get	VB
,	-
at	CS
þat	DD
muni	VB
vel	AV
vera	VB
,	-
ok	CC
skaltu	VB
þangat	AV
fara	VB
með	AP
erendum	NC
mínum	DP
,	-
at	CS
boða	VB
þar	AV
kristni	NC
.	NC
"	-

	VB
Leifr	NC
kvað	VB
hann	PE
ráða	NC
skyldu	NC
,	-
en	CC
kveðst	VB
hyggja	VB
,	-
at	CS
þat	DD
erendi	NC
myndi	VB
torflutt	NC
á	AP
Grænlandi	NC
.	NC

	NC
Konungr	NC
kveðst	VB
eigi	AV
þann	DD
mann	NC
sjá	VB
,	-
er	RP
betr	AV
væri	VB
til	VP
fallinn	VB
en	CS
hann	PE
,	-
-	-
"	-
ok	CC
muntu	NC
giftu	NC
til	VP
bera	VB
.	NC
"	-

	NP
"	-
Þat	AV
mun	VB
því	DD
at	AP
eins	NA
,	-
"	-
segir	VB
Leifr	NC
,	-
"	-
ef	CS
ek	PE
nýt	VB
yðvar	NC
við	AP
.	NC
"	-

	VB
Lætr	AJ
Leifr	NC
í	AP
haf	NC
ok	CC
er	VB
lengi	AV
úti	AV
ok	CC
hitti	VB
á	AP
lönd	NC
þau	DD
,	-
er	RP
hann	PE
vissi	VB
áðr	AV
enga	PI
ván	NC
til	AP
.	PI
Váru	NC
þar	AV
hveitiakrar	NC
sjálfsánir	NC
ok	CC
vínviðr	NC
vaxinn	VB
.	NC
Þar	NC
váru	VB
þau	DD
tré	NC
,	-
er	RP
mösurr	NC
heita	VB
,	-
ok	CC
höfðu	-
þeir	DD
af	AP
þessu	DD
öllu	VB
nökkur	NC
merki	NC
,	-
sum	NC
tré	NC
svá	AV
mikil	AJ
,	-
at	CS
í	AP
hús	NC
váru	VB
lögð	AV
.	NC

	VB
Leifr	NC
fann	VB
menn	NC
á	AP
skipflaki	NP
ok	CC
flutti	VB
heim	AV
með	AP
sér	PE
.	NC
Sýndi	VB
hann	PE
í	AP
því	DD
ina	DD
mestu	AJ
stórmennsku	NC
ok	CU
drengskap	NC
sem	CU
mörgu	NC
öðru	AJ
,	-
er	RP
hann	PE
kom	VB
kristni	NP
á	AP
landit	NC
,	-
ok	CC
var	VB
jafnan	AV
síðan	AV
kallaðr	VB
Leifr	NC
inn	DD
heppni	AJ
.	NC

	VB
Leifr	NC
tók	VB
land	NC
í	AP
Eiríksfirði	NC
ok	CC
fór	VB
heim	AV
síðan	AV
í	AP
Brattahlíð	NC
.	NC
Tóku	VB
þar	AV
allir	AJ
menn	NC
vel	AV
við	AP
honum	PE
.	NC
Hann	NC
boðaði	AJ
brátt	AJ
kristni	NC
um	AP
landit	NC
ok	CC
almenniliga	AJ
trú	NC
ok	CC
sýndi	VB
mönnum	NC
orðsending	NC
Óláfs	NC
konungs	NC
Tryggvasonar	NC
ok	CC
sagði	VB
,	-
hversu	AV
mörg	AJ
ágæti	NC
ok	CU
mikil	AJ
dýrð	NC
fylgði	VB
þessum	DD
sið	NC
.	NC

	VB
Eiríkr	CC
tók	VB
því	DD
máli	NC
seint	AJ
,	-
at	IM
láta	VB
sið	NC
sinn	DP
,	-
en	CC
Þjóðhildr	NC
gekk	VB
skjótt	AJ
undir	VP
ok	CC
lét	VB
gera	VB
kirkju	NC
eigi	AV
allnær	VB
húsunum	NC
.	DQ
Þat	NC
hús	NC
var	VB
kallat	VB
Þjóðhildarkirkja	NC
.	NC
Hafði	VB
hon	PE
þar	AV
fram	AV
bænir	NC
sínar	DP
ok	CU
þeir	DD
menn	NC
,	-
sem	CS
við	AP
kristni	NP
tóku	VB
.	NC
Þjóðhildr	NC
vildi	VB
ekki	PI
samræði	NC
við	AP
Eirík	DD
,	-
síðan	CS
hon	PE
tók	VB
trú	NC
,	-
en	CC
honum	PE
var	VB
þat	DD
mjök	AV
móti	AP
skapi	NC
.	NC

	VB
Á	NC
því	DD
gerðist	VB
orð	NC
mikit	AJ
,	-
at	CS
menn	NC
myndi	VB
leita	VB
lands	NC
þess	DD
,	-
er	RP
Leifr	NC
hafði	VB
fundit	VB
.	NC
Var	NC
þar	AV
formaðr	VB
at	CS
Þorsteinn	PE
Eiríksson	VB
,	-
fróðr	AJ
maðr	NC
ok	CC
vinsæll	NC
.	NC
Eiríkr	NC
var	VB
ok	AV
til	AP
beðinn	NC
,	-
ok	CU
trúðu	VB
menn	NC
hans	PE
gæfu	NC
framast	AV
ok	CU
forsjá	NC
.	AJ
Hann	NC
var	VB
lengi	AV
fyrir	AP
,	-
en	CC
kvað	VB
eigi	AV
nei	EX
við	AP
,	-
er	CS
vinir	NC
hans	PE
báðu	VB
hann	PE
til	AP
,	-
bjuggu	NC
síðan	AV
skip	NC
þat	DD
,	-
er	RP
Þorbjörn	NC
hafði	VB
út	AV
haft	VB
,	-
ok	CC
váru	VB
til	AP
ráðnir	NC
tuttugu	NA
menn	NC
,	-
ok	CC
höfðu	NP
lítit	AJ
fé	NC
,	-
eigi	AV
meir	AV
en	CC
vápn	NC
ok	CC
vistir	NC
.	NC

	VB
Þann	NC
myrgin	AJ
,	-
er	CS
Eiríkr	VB
reið	VB
heiman	AV
,	-
tók	VB
hann	PE
einn	NA
kistil	NC
,	-
ok	CC
var	VB
þar	AV
í	AP
gull	NC
ok	CU
silfr	NC
.	VB
Fal	VB
hann	PE
þat	DD
ok	CC
fór	VB
síðan	AV
leiðar	NC
sinnar	DP
,	-
ok	CC
bar	VB
svá	AV
til	AP
,	-
at	CS
hann	PE
fell	VB
af	AP
baki	NC
,	-
ok	CC
brotna	VB
rifin	VB
í	AP
síðunni	NC
,	-
en	CC
lesti	NC
höndina	NC
í	AP
axlarliðnum	NC
.	NC
Af	VB
þeim	DD
atburð	NC
sagði	VB
hann	PE
Þjóðhildi	NC
,	-
konu	NC
sinni	DP
,	-
at	CS
hon	PE
tæki	VB
féit	NC
á	AP
brott	AV
,	-
lézt	NC
þess	DD
hafa	VB
at	IM
goldit	VB
,	-
er	RP
hann	PE
hafði	VB
féit	NC
fólgit	NC
.	NC

	VB
Síðan	AJ
sigldu	VB
þeir	DD
út	AV
ór	AP
Eiríksfirði	PE
með	AP
gleði	NC
mikilli	AJ
.	NC
Þótti	VB
þeim	DD
allvænt	AJ
um	AP
sitt	DP
efni	NC
.	NC
Þá	AJ
velkði	VB
úti	AV
lengi	AV
í	AP
hafi	NC
,	-
ok	CC
kómu	VB
þeir	DD
ekki	DQ
á	AP
þær	DD
slóðir	NC
,	-
sem	CS
þeir	DD
vildu	VB
.	NC
Þeir	NC
kómu	VB
í	AP
sýn	NC
við	AP
Ísland	DD
,	-
ok	CU
svá	AV
höfðu	VB
þeir	DD
fugl	NC
af	AP
Írlandi	NC
.	DQ
Rak	NC
þá	DD
skip	NC
þeira	DD
um	AP
haf	NC
innan	AV
,	-
fóru	VB
aftr	AV
um	AP
haustit	NC
ok	CC
váru	VB
allmjök	NC
væstir	NC
ok	CC
þrekaðir	NC
,	-
koma	VB
við	AP
